PAGINA,DESCRIPCION,PRECIO, PRECIO ,CORRECCIONES
116,"8254 (3,5,7,9,11,13,15) CAPRI",15.00, $12.00 
117,"1135 (S,M,L,XL) CORSETTE",36.25, $29.00 
117,"8253 (3,5,7,9,11,13,15) CAPRI",15.00, $12.00 
118,"8332 (0,1,3,5,7,9,11,13,15) CAPRI",15.00, $12.00 
118,"8333 (0,1,3,5,7,9,11,13,15) CAPRI",15.00, $12.00 
119,"8336 (S,M,L,XL) CAPRI",15.00, $12.00 
119,"8337 (S,M,L,XL) CAPRI",15.00, $12.00 
119,"8338 (S,M,L,XL) CAPRI",15.00, $12.00 
120,"8260 (3,5,7,9,11,13,15) SHORT",15.00, $12.00 
120,"8305 (S,M,L,XL) BLUSA",17.50, $14.00 
120,"8331 (S,M,L,XL) SHORT",16.25, $13.00 
121,"8304 (S,M,L,XL) BLUSA",17.50, $14.00 
121,"4146 (S,L,XL) SHORT",13.50, $10.00 
121,"2921 (S,M,L,XL) BLUSA",13.50, $10.00 
121,"8276 (S,M,L,XL) SHORT",13.75, $11.00 
121,"1691 (S,M,L,XL) BLUSA",15.00, $12.00 
121,"8255 (0,1,3,5,7,9,11,13,15) SHORT",15.00, $12.00 
122,"5016 (S,M,L,XL) SET DEPORTIVO",38.75, $31.00 
122,"4996 (S,M,L,XL) SET DEPORTIVO",35.00, $28.00 
123,"7505 (M,L,XL) SET DEPORTIVO",41.25, $33.00 
123,"4940 (S,M,L,XL) SET DEPORTIVO",37.50, $30.00 
124,"5039 (S,M,L,XL) SET DEPORTIVO",35.00, $28.00 
124,"5010 (S,M,L,XL) SET DEPORTIVO",38.75, $31.00 
125,"4998 (M,L,XL) SET DEPORTIVO",40.00, $32.00 
125,"4999 (S,M,L,XL) SET DEPORTIVO",38.75, $31.00 
126,"5072 (M,L,XL) SET DEPORTIVO",36.25, $29.00 
126,"5017 (S,M,L,XL) SET DEPORTIVO",40.00, $32.00 
127,"5040 (S,M,L,XL) SET DEPORTIVO",37.50, $30.00 
127,"5275 (M,L,XL) SET DEPORTIVO",40.00, $32.00 
128,"5000 (M,L,XL) SET DEPORTIVO",38.75, $31.00 
128,"6120 (L,XL) SET DEPORTIVO",37.50, $30.00 
129,"7501 (S,M,L,XL) SET DEPORTIVO",41.25, $33.00 
129,"4958 (S,M,L,XL) SET DEPORTIVO",37.50, $30.00 
129,"5044 (S,M) SET DEPORTIVO",36.25, $29.00 
130,"4997 (S,M,L,XL) SET DEPORTIVO",40.00, $32.00 
130,"5026 (S,M,L,XL) SET DEPORTIVO",36.25, $29.00 
131,"4962 (S,M,L,XL) SET DEPORTIVO",37.50, $30.00 
131,"4350 (S,M,L,XL) SET DEPORTIVO",38.75, $31.00 
132,"4943 (S,M,L,XL) SET DEPORTIVO",37.50, $30.00 
132,"6537 (S,M,L,XL) SET DEPORTIVO",37.50, $30.00 
132,"4946 (S,M,L,XL) SET DEPORTIVO",36.25, $29.00 
133,"5956 (S,M,L,XL) SET DEPORTIVO",38.75, $31.00 
133,"5012 (S,M,L,XL) SET DEPORTIVO",38.75, $31.00 
